Unnamed: 0,Website ,Product type,Product Link ,Product Img ,Product Name,Price,price_numeric,price_log,price_scaled,cluster_k2,cluster_k3,cluster_k4,cluster_k5,final_cluster
,Noon,Tint,https://www.noon.com/saudi-en/l-or-al-paris-lumi-le-liquid-blush-glowy-gold-pink-625-liquid-blush-with-a-fresh-shimmer-colour-shine-11-ml/ZF97B5EF6DA6949D1AE04Z/p/?o=zf97b5ef6da6949d1ae04z-1,https://f.nooncdn.com/p/pzsku/ZF97B5EF6DA6949D1AE04Z/45/_/1741904598/3f7cae48-14d8-4404-b025-8c05ea461ab8.jpg?format=jpg&width=240,"L'OREAL PARIS L'Oréal Paris Lumi Le Liquid Blush Glowy Gold Pink 625, Liquid Blush with a Fresh Shimmer Colour Shine, 11 ml",88.35,88.35,4.492561241605437,0.15044750895011705,1,2,3,1,2
,Noon,Tint,https://www.noon.com/saudi-en/l-or-al-paris-lumi-le-liquid-blush-glowy-true-rose-630-liquid-blush-with-a-fresh-shimmer-colour-shine-11-ml/ZF99F987E619D279EAC56Z/p/?o=zf99f987e619d279eac56z-1,https://f.nooncdn.com/p/pzsku/ZF99F987E619D279EAC56Z/45/_/1741904608/7ab251c3-8c3b-4555-86e2-d603e87a6e59.jpg?format=jpg&width=240,"L'OREAL PARIS L'Oréal Paris Lumi Le Liquid Blush Glowy True Rose 630, Liquid Blush with a Fresh Shimmer Colour Shine, 11 ml",88.35,88.35,4.492561241605437,0.15044750895011705,1,2,3,1,2
,Noon,Tint,https://www.noon.com/saudi-en/6-pieces-matte-beauty-blush-wand-bloom-with-natural-beauty/ZC92A3C7C9E35141FAA05Z/p/?o=zc92a3c7c9e35141faa05z-1,https://f.nooncdn.com/p/pzsku/ZC92A3C7C9E35141FAA05Z/45/_/1713489183/20ae99a7-72eb-45bb-a744-af3232e074d0.jpg?format=jpg&width=240,LOVEME BEAUTY 6 pieces MATTE BEAUTY BLUSH WAND BLOOM WITH NATURAL BEAUTY,49.95,49.95,3.9308447596687337,-0.46693950826741604,0,2,0,2,2
,Noon,Tint,https://www.noon.com/saudi-en/12-shade-cream-blush-palette-26-7-g-multicolour/N40031778A/p/?o=bb390d7b07340b9d,https://f.nooncdn.com/p/v1598629996/N40031778A_1.jpg?format=jpg&width=240,MAKE OVER 22 12-Shade Cream Blush Palette 26.7 G Multicolour,88,88.0,4.48863636973214,0.14613365130709127,1,2,3,1,2
,Noon,Tint,https://www.noon.com/saudi-en/blush-palette-pink-beige-brown/N37971169A/p/?o=ce6301b74572c4aa,https://f.nooncdn.com/p/pnsku/N37971169A/45/_/1695705673/b529f3f7-386b-42f5-b619-2b63a70654c9.jpg?format=jpg&width=240,MAKE OVER 22 Blush Palette Pink/Beige/Brown,42.75,42.75,3.7784916128036232,-0.6343920540471827,0,2,0,2,2
,Amazon,Tint,https://www.amazon.sa/-/en/Maybelline-Blusher-Infused-Hydrating-Fuchsia/dp/B0816QB3N4/ref=sr_1_21?crid=2OX81TUWXGLBN&dib=eyJ2IjoiMSJ9.gj2NRs4xuw9dXWEW2kyq1j9VZox4DOjjIoVI1I-GoGHdcIxpyhQhqoXzr1jEooBbIKM-1ACZMY9qmDKa8QmEPcsfBxX4LiY4kpv8YGVkwajCxZ6DbGdKvUOPPtratIprvZYKjwEEVFa-oF3uDz2BTvcq7yEnc5bZn56pJTSYyUWJk-p9YWP2LvS61X_X3eWV-5s5NeJmp2EDGnZaGSK-7MAz4-FyzqS52rpaVrmTERscvrlYq3SZIiBHLe6hvtFDnSIYG3Ho31_iNWFwDmnkQ1vDM_d_DZR9Myemdls8SDY.SFqWEbSc62zSUry4tt7esR-4TUTdUw7VhaB8g7M28NA&dib_tag=se&keywords=creamy+blush&qid=1743939328&refinements=p_n_feature_eight_browse-bin%3A57516068031%2Cp_123%3A189527%7C210988%7C234018%7C236425%7C238299%7C796178%7C96659&rnid=91049079031&s=beauty&sprefix=creamy+blush%2Caps%2C403&sr=1-21,https://m.media-amazon.com/images/I/51MP24EydeL._AC_UL320_.jpg,MAYBELLINE Blusher Cheek Heat Water Infused Hydrating Gel Sheer Blusher 25 Fuchsia Spark,77.67,77.67,4.365261888341151,0.010531785390460485,1,2,3,2,2
,Amazon,Tint,https://www.amazon.sa/-/en/Maybelline-Cheek-Heat-Blush-Flash/dp/B0816PX8DL/ref=sr_1_17?crid=2OX81TUWXGLBN&dib=eyJ2IjoiMSJ9.gj2NRs4xuw9dXWEW2kyq1j9VZox4DOjjIoVI1I-GoGHdcIxpyhQhqoXzr1jEooBbIKM-1ACZMY9qmDKa8QmEPcsfBxX4LiY4kpv8YGVkwajCxZ6DbGdKvUOPPtratIprvZYKjwEEVFa-oF3uDz2BTvcq7yEnc5bZn56pJTSYyUWJk-p9YWP2LvS61X_X3eWV-5s5NeJmp2EDGnZaGSK-7MAz4-FyzqS52rpaVrmTERscvrlYq3SZIiBHLe6hvtFDnSIYG3Ho31_iNWFwDmnkQ1vDM_d_DZR9Myemdls8SDY.SFqWEbSc62zSUry4tt7esR-4TUTdUw7VhaB8g7M28NA&dib_tag=se&keywords=creamy+blush&qid=1743939328&refinements=p_n_feature_eight_browse-bin%3A57516068031%2Cp_123%3A189527%7C210988%7C234018%7C236425%7C238299%7C796178%7C96659&rnid=91049079031&s=beauty&sprefix=creamy+blush%2Caps%2C403&sr=1-17,https://m.media-amazon.com/images/I/51qOkIpmKJL._AC_UL320_.jpg,"MAYBELLINE Cheek Heat Blush Blush, 20 Rose Flash, 10 ml",62.48,62.48,4.150724895658208,-0.22526751595577815,0,2,0,2,2
,Noon,Tint,https://www.noon.com/saudi-en/sunkisser-liquid-glow-blush-with-vitamin-e-05-blazing-blush/Z6B04971CA0C47C94798BZ/p/?o=a1022547d8eed64e,https://f.nooncdn.com/p/pzsku/Z6B04971CA0C47C94798BZ/45/_/1736429154/4c91a2e1-35d0-47f2-9c1a-490f80b7f7d7.jpg?format=jpg&width=240,"MAYBELLINE NEW YORK Sunkisser Liquid Glow Blush With Vitamin E, 05 Blazing Blush",44.15,44.15,3.8099902798629945,-0.5997716205589861,0,2,0,2,2
,Noon,Tint,https://www.noon.com/saudi-en/sunkisser-liquid-glow-blush-with-vitamin-e-08-shades-on/Z7A6D65E8330617985AFFZ/p/?o=z7a6d65e8330617985affz-1,https://f.nooncdn.com/p/pzsku/Z7A6D65E8330617985AFFZ/45/_/1736427883/01bc0e7f-ac0b-4db6-b3a3-711f9447dcdd.jpg?format=jpg&width=240,"MAYBELLINE NEW YORK Sunkisser Liquid Glow Blush With Vitamin E, 08 Shades On",44.15,44.15,3.8099902798629945,-0.5997716205589861,0,2,0,2,2
,Sephora,Tint,https://www.sephora.me/sa-en/p/cooling-water-jelly-tint-sheer-lip-%2B-cheek-stain/P10056690,https://img-product.sephora.me/dw/image/v2/BKWK_PRD/on/demandware.static/-/Sites-masterCatalog_Sephora/default/dwe55eba7f/images/hi-res/SKU/SKU_5047/715719_swatch.jpg?sw=640&sh=640&sm=fit&q=85,MILK MAKEUP Cooling Water Jelly Tint - Sheer Lip + Cheek Stain, 115.00,115.0,4.7535901911063645,0.43734648685470917,1,2,3,1,2
,Sephora,Tint,https://www.sephora.me/sa-en/p/lip-%2B-cheek/P3794015,https://img-product.sephora.me/dw/image/v2/BKWK_PRD/on/demandware.static/-/Sites-masterCatalog_Sephora/default/dwf1da32c7/images/hi-res/SKU/SKU_1522/517720_swatch.jpg?sw=640&sh=640&sm=fit&q=85,MILK MAKEUP LIP + CHEEK, 112.00,112.0,4.727387818712341,0.40854725262075237,1,2,3,1,2
,Noon,Tint,https://www.noon.com/saudi-en/fast-base-blush-stick-baby/Z520F81474DBCD7F50E43Z/p/?o=f033e1dfccf8b41d,https://f.nooncdn.com/p/pzsku/Z520F81474DBCD7F50E43Z/45/_/1685518410/ff2b6c90-4b8e-4fa3-bc8c-890ad9d07dd5.jpg?format=jpg&width=240,Makeup Revolution Fast Base Blush Stick Baby,59,59.0,4.0943445622221,-0.28723558527401294,0,2,0,2,2
,Noon,Tint,https://www.noon.com/saudi-en/facefinity-blush-1-5-g-15-seductive-pink/N11034023A/p/?o=c6af4eb1fbbe36ab,https://f.nooncdn.com/p/v1628863245/N11034023A_1.jpg?format=jpg&width=240,Max Factor Facefinity Blush 1.5 G 15 Seductive Pink,67,67.0,4.219507705176107,-0.14966778732099978,0,2,0,2,2
