Unnamed: 0,Website ,Product type,Product Link ,Product Img ,Product Name,Price,volume,price_log,price_scaled,cluster_k2,cluster_k3,cluster_k4,cluster_k5,final_cluster
,Amazon,Highlighter ,https://www.amazon.sa/-/en/LOr%C3%A9al-Paris-Match-Powder-Illuminator/dp/B071Z2TR41/ref=sr_1_127?dib=eyJ2IjoiMSJ9.So8tDoGoidtbnHlY6DTkWbH0sVG8OhweCzQLdErLwumenkA02Gbcz-HhL8GSGCFt3mH_bRJUbBlJL6cp2VKHwrQjANxU5T54n6zsjd7y9-dm-7RiUoGyTSp-SMKS7fSDPDIpIrNYx0yBFMLxCf6vch9oSUCuZN-WjSLVq_v0s19gIwIBWRsRGBj0fu8nEaI4Bj86QLUyXIEuQ0WvRqf7t8tSXyS9OsAt0bbzxhWzcANuYbOeZNyb6cfzzNxuClR3Y0Iev508Y5G0gU_6Po-K4eb9QeWGnjul4ugzEgXItLE.vtap6_7zkDYdSey80pWycUiYUe7Fo5WqHlz-kxaWwyA&dib_tag=se&qid=1743940779&refinements=p_123%3A189527%7C2150197%7C234018%7C238299%7C249745%7C318378%7C400264%7C456738%7C665212%7C796178%2Cp_n_feature_eight_browse-bin%3A57516072031&rnid=57516066031&s=beauty&sr=1-127&xpid=wLByakBCaiGH_,https://m.media-amazon.com/images/I/61xHpckNFRL._AC_UL320_.jpg,L’Oréal Paris True Match Powder Glow Illuminator Icy Glow,58.49,,4.085808231199814,-0.34038659625056106,1,0,3,1,0
,Noon,Highlighter ,https://www.noon.com/saudi-en/glow-makeup-palette-beige-pink-brown/N35885788A/p/?o=ae382a5c0e87fd8a,https://f.nooncdn.com/p/pnsku/N35885788A/45/_/1695705610/12042bc3-ad57-45d9-b7fa-3edbdc296b14.jpg?format=jpg&width=240,MAKE OVER 22 Glow Makeup Palette Beige/Pink/Brown,103.0,,4.6443908991413725,0.3417264184887791,0,0,0,2,0
,Noon,Highlighter ,https://www.noon.com/saudi-en/professional-glow-makeup-powder-multicolour/N33916479A/p/?o=d6b569015dcc9a1d,https://f.nooncdn.com/p/pnsku/N33916479A/45/_/1695705580/6bfab678-638e-41d5-a450-ce13da9fee1e.jpg?format=jpg&width=240,MAKE OVER 22 Professional Glow Makeup Powder Multicolour,60.0,,4.110873864173311,-0.30977770797819726,1,0,3,1,0
,Sephora,Highlighter ,https://www.sephora.me/sa-en/p/highlighter/P3794014,https://img-product.sephora.me/dw/image/v2/BKWK_PRD/on/demandware.static/-/Sites-masterCatalog_Sephora/default/dwdff0bc92/images/hi-res/SKU/SKU_891/487089_swatch.jpg,MILK MAKEUP HIGHLIGHTER,112.0,,4.727387818712341,0.44307807558773316,0,0,0,2,0
,Sephora,Highlighter ,https://www.sephora.me/sa-en/p/holographic-stick/P3794004,https://img-product.sephora.me/dw/image/v2/BKWK_PRD/on/demandware.static/-/Sites-masterCatalog_Sephora/default/dw75897b90/images/hi-res/SKU/SKU_879/485856_swatch.jpg,MILK MAKEUP HOLOGRAPHIC STICK,112.0,,4.727387818712341,0.44307807558773316,0,0,0,2,0
,Sephora,Highlighter ,https://www.sephora.me/sa-en/p/highlighter-cream-highlighter-stick/P10052592,https://img-product.sephora.me/dw/image/v2/BKWK_PRD/on/demandware.static/-/Sites-masterCatalog_Sephora/default/dw3e70c997/images/hi-res/SKU/SKU_4542/693379_swatch.jpg?sw=640&sh=640&sm=fit&q=85,MILK MAKEUP Highlighter - Cream Highlighter Stick,110.0,,4.709530201312334,0.42127125282026623,0,0,0,2,0
,Nahdi,Highlighter ,https://www.nahdionline.com/en-sa/makeup-revolution-glow-revolution-eternal-gold/pdp/101504419,"https://ecombe.nahdionline.com/media/catalog/product/r/e/revolution-glow-revolution-eternal-gold_1.jpg?width=265&height=265&canvas=265,265&optimize=high&bg-color=255,255,255&fit=bounds",Makeup Revolution Glow Revolution Eternal- Gold,70.84,,4.274441423993944,-0.11003724386039103,1,0,3,2,0
,Nahdi,Highlighter ,https://www.nahdionline.com/en-sa/makeup-revolution-i-heart-makeup-highlighter-goddess-of-faith/pdp/101231297,"https://ecombe.nahdionline.com/media/catalog/product/i/-/i-heart-makeup-blushing-hearts-highlighter-goddess-of-faith_1_1.jpg?width=265&height=265&canvas=265,265&optimize=high&bg-color=255,255,255&fit=bounds",Makeup Revolution I Heart Makeup Highlighter Goddess Of Faith,53.95,,4.006423680849631,-0.4373270100350357,1,0,3,1,0
,Nahdi,Highlighter ,https://www.nahdionline.com/en-sa/makeup-revolution-i-heart-makeup-highlighter-golden-goddess/pdp/101231300,"https://ecombe.nahdionline.com/media/catalog/product/i/-/i-heart-makeup-blushing-hearts-highlighter-golden-goddess_1_1.jpg?width=265&height=265&canvas=265,265&optimize=high&bg-color=255,255,255&fit=bounds",Makeup Revolution I Heart Makeup Highlighter Golden Goddess,53.95,,4.006423680849631,-0.4373270100350357,1,0,3,1,0
,Nahdi,Highlighter ,https://www.nahdionline.com/en-sa/makeup-revolution-liquid-highlighter-liquid-champagne/pdp/101230673,"https://ecombe.nahdionline.com/media/catalog/product/r/e/revolution-liquid-highlighter-liquid-champagne-1100x1100_1.jpg?width=265&height=265&canvas=265,265&optimize=high&bg-color=255,255,255&fit=bounds",Makeup Revolution Liquid Highlighter Liquid Champagne,53.95,,4.006423680849631,-0.4373270100350357,1,0,3,1,0
,Nahdi,Highlighter ,https://www.nahdionline.com/en-sa/makeup-revolution-liquid-highlighter-bronze-gold/pdp/101230690,"https://ecombe.nahdionline.com/media/catalog/product/r/e/revolution-liquid-highlighter-liquid-bronze-gold-1100x1100.jpg?width=265&height=265&canvas=265,265&optimize=high&bg-color=255,255,255&fit=bounds",Makeup Revolution Liquid Highlighter Bronze Gold,53.95,,4.006423680849631,-0.4373270100350357,1,0,3,1,0
,Nahdi,Highlighter ,https://www.nahdionline.com/en-sa/makeup-revolution-liquid-highlighter-rose-gold/pdp/101230681,"https://ecombe.nahdionline.com/media/catalog/product/m/a/makeup-revolution-liquid-highlighter-liquid-rose-gold-1100x1100_1.jpg?width=265&height=265&canvas=265,265&optimize=high&bg-color=255,255,255&fit=bounds",Makeup Revolution Liquid Highlighter Rose Gold,53.95,,4.006423680849631,-0.4373270100350357,1,0,3,1,0
